data_year,syllabus,district,uni_code,course,university,zscore,status,source,page
2021/2022,,PUTTALAM,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.338,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.7491,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.7613,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.6838,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.9249,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1519,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.8765,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.7377,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.398,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3779,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.7403,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,PUTTALAM,C25,NURSING,University of Colombo,1.1924,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.3588,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,1.0493,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.4018,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,1.9612,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,0.798,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,0.7554,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,1.0235,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C09,SOFTWARE ENGINEERING,University of Kelaniya,1.5882,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.4519,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,1.4809,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.212,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0933,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2001,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.7052,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.7589,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.66,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1849,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2441,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1934,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.18,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3733,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.412,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.7994,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KURUNEGALA,C25,NURSING,University of Colombo,1.1664,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.1538,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,1.0513,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.2172,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,2.0097,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,0.8306,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,0.7631,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.4218,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C09,SOFTWARE ENGINEERING,University of Kelaniya,1.6892,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.2177,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,1.4958,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2677,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0268,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.0237,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.306,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.4737,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.5179,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0702,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1208,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2635,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0493,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3744,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3726,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.6862,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,ANURADHAPURA,C25,NURSING,University of Colombo,1.2107,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,0.8417,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,0.6493,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,0.9933,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,2.0009,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,0.7487,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.3495,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,0.9706,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3081,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.895,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,0.9975,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.2401,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.4903,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.5446,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.8564,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1539,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0414,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.8394,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3743,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3776,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.5279,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,POLONNARUWA,C25,NURSING,University of Colombo,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.3232,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,1.0302,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.3552,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,1.9986,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,0.7927,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,0.82,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.7103,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C09,SOFTWARE ENGINEERING,University of Kelaniya,1.5886,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.4735,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,1.5401,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2178,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1489,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,0.8424,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.5709,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.688,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1464,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2611,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2388,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1595,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3705,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.4537,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.7966,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,BADULLA,C25,NURSING,University of Colombo,1.2086,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.1553,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C02,FINANCIAL MATHEMATICS AND INDUS- TRIAL STATISTICS,University of Ruhuna,1.0998,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C03,STATISTICS & OPERATIONS RESEARCH,University of Peradeniya,1.1971,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C04,GEOGRAPHICAL INFORMATION SCIENCE,University of Peradeniya,1.9387,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C05,INFORMATION AND COMMUNICATION TECHNOLOGY,ICT,0.8905,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C07,INFORMATION SYSTEMS,University of Colombo School of Computing,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C08,INFORMATION SYSTEMS,University of Sri Jayewardenepura,0.6379,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C09,SOFTWARE ENGINEERING,University of Kelaniya,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C10,SOFTWARE ENGINEERING,Sabaragamuwa University of Sri Lanka,1.1355,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C11,SOFTWARE ENGINEERING,University of Sri Jayewardenepura,,NQC,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C12,AYURVEDIC MEDICINE & SURGERY,Institute of Indigenous Medicine,1.2534,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C13,AYURVEDIC MEDICINE & SURGERY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.144,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C14,UNANI MEDICINE & SURGERY,Institute of Indigenous Medicine,1.3444,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C15,SIDDHA MEDICINE & SURGERY,University of Jaffna,0.9609,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C16,SIDDHA MEDICINE & SURGERY,Eastern University - Trincomalee Campus,0.5129,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C17,INDIGENOUS MEDICINAL RESOURCES,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",0.5773,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C18,HEALTH INFORMATION AND COMMUNI- CATION TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.0149,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C19,HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.2489,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C20,BIOMEDICAL TECHNOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.1217,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C21,INDIGENOUS PHARMACEUTICAL TECH- NOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.032,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C22,YOGA AND PARAPSYCHOLOGY,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.3613,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C23,SOCIAL STUDIES IN INDIGENOUS KNOWL- EDGE,"hTe Gampaha Wickramarachchi University of Indigenous Medicine, Sri Lanka",1.361,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C24,HEALTH PROMOTION,Rajarata University of Sri Lanka,0.7963,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,MONARAGALA,C25,NURSING,University of Colombo,1.1919,OK,student_handbook_english (2022-2023).pdf,178
2021/2022,,KEGALLE,C01,INDUSTRIAL STATISTICS & MATHEMATICAL FINANCE,University of Colombo,1.3556,OK,student_handbook_english (2022-2023).pdf,178
